country_origin,hs_code,hs_description,period_value,ytd_value,share_of_total,period_value_teu,ytd_value_teu,share_of_total_teu,period_value_shipment,ytd_value_shipment,share_of_total_shipment,period_value_container,ytd_value_container,share_of_total_container,period_value_vrac,ytd_value_vrac,share_of_total_vrac
ITALY,9999,Commodities not specified according to kind,94652.61000000002,94652.61000000002,0.0023132939339953694,18.0,18.0,0.017738184398281367,9,9,0.02072682050573442,11,11,0.01872085503250621,0,0,0.0
IVORY COAST,3304,"Cosmetic and toilet preparations; beauty, make-up and skin care preparations (excluding medicaments, including sunscreen or sun tan preparations), manicure or pedicure preparations",727364.01,727364.01,0.01777665457021784,68.75,68.75,0.06775000985454689,25,25,0.05757450140481783,36,36,0.061268252833656695,0,0,0.0
JAMAICA,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",55542.34,55542.34,0.0013574454862037967,4.25,4.25,0.00418818242737199,2,2,0.004605960112385427,2,2,0.0034037918240920387,0,0,0.0
JAMAICA,0302,"Fish; fresh or chilled, excluding fish fillets and other fish meat of heading 0304",25547.0,25547.0,0.0006243644008525459,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
JAMAICA,0702,Meat and edible meat offal,39264.770000000004,39264.770000000004,0.0009596244019126716,2.0,2.0,0.0019709093775868184,2,2,0.004605960112385427,2,2,0.0034037918240920387,0,0,0.0
JAMAICA,2009,"Fruit juices (including grape must) and vegetable juices, unfermented, not containing added spirit; whether or not containing added sugar or other sweetening matter",9843.0,9843.0,0.00024056127128788544,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
JAMAICA,2106,Food preparations not elsewhere specified or included,39848.09,39848.09,0.0009738806450060016,4.0,4.0,0.003941818755173637,2,2,0.004605960112385427,2,2,0.0034037918240920387,0,0,0.0
JAMAICA,2706,"Tar distilled from coal, from lignite, peat and other mineral tars, whether or not dehydrated or partially distilled; including reconstituted tars",18648.4,18648.4,0.00045576377237478444,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
JAMAICA,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents",48992.52,48992.52,0.0011973689825050444,4.0,4.0,0.003941818755173637,1,1,0.0023029800561927133,2,2,0.0034037918240920387,0,0,0.0
JAMAICA,2714,"Bitumen and asphalt, natural; bituminous or oil shale and tar sands; asphaltites and asphaltic rocks",499847.98,499847.98,0.012216200906175102,17.0,17.0,0.01675272970948796,3,3,0.00690894016857814,17,17,0.028932230504782327,0,0,0.0
JAMAICA,2804,"Hydrogen, rare gases and other non-metals",39502.81,39502.81,0.0009654420596407389,2.0,2.0,0.0019709093775868184,2,2,0.004605960112385427,2,2,0.0034037918240920387,0,0,0.0
JAMAICA,2811,Inorganic acids and other inorganic oxygen compounds of non-metals; n.e.c. in heading no. 2806 to 2810,18800.0,18800.0,0.0004594688509816363,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
JAMAICA,3006,Pharmaceutical goods,10294.52,10294.52,0.0002515963444578444,4.0,4.0,0.003941818755173637,2,2,0.004605960112385427,2,2,0.0034037918240920387,0,0,0.0
JAMAICA,4011,"New pneumatic tyres, of rubber",154145.0,154145.0,0.0037672779805619323,0.0,0.0,0.0,4,4,0.009211920224770853,0,0,0.0,4,4,0.032053850468787566
JAMAICA,4418,"Builders' joinery and carpentry of wood, including cellular wood panels, assembled flooring panels, shingles and shakes",40120.0,40120.0,0.0009805260798608111,4.0,4.0,0.003941818755173637,1,1,0.0023029800561927133,2,2,0.0034037918240920387,0,0,0.0
JAMAICA,4817,"Envelopes, letter cards, plain postcards and correspondence cards, of paper, paperboard; boxes, pouches, wallets and writing compendiums, of paper or paperboard containing assortment of paper statione",28560.0,28560.0,0.0006980016161721028,6.0,6.0,0.005912728132760455,3,3,0.00690894016857814,3,3,0.005105687736138058,0,0,0.0
JAMAICA,4819,"Cartons, boxes, cases, bags and the like, of paper, paperboard, cellulose wadding or fibres; box files, letter trays and the like, of paper or paperboard, of a kind used in offices, shops or the like",2992.47,2992.47,7.313546555835198e-05,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
JAMAICA,6210,"Garments made up of fabrics of heading no. 5602, 5603, 5903, 5906 or 5907 (not knitted or crocheted)",4774.56,4774.56,0.00011668944665653627,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
JAMAICA,7311,"Containers for compressed or liquefied gas, of iron or steel",26400.0,26400.0,0.0006452115779742127,4.0,4.0,0.003941818755173637,1,1,0.0023029800561927133,2,2,0.0034037918240920387,0,0,0.0
JAMAICA,7317,"Nails, tacks, drawing pins, corrugated nails, staples (not those of heading no. 8305) and the like, of iron or steel, with heads of other material or not, but excluding articles with heads of copper",208538.28999999998,208538.29,0.005096640877232725,9.0,9.0,0.008869092199140683,6,6,0.01381788033715628,8,8,0.013615167296368155,0,0,0.0
JAMAICA,7321,"Stoves, ranges, grates, cookers (those with subsidiary boilers for central heating), barbecues, braziers, gas-rings, plate warmers and similar non-electric domestic appliances and parts, of iron or st",21800.0,21800.0,0.0005327883484787059,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
JAMAICA,8412,"Engines and motors; n.e.c. (e.g. reaction engines, hydraulic power engines, pneumatic power engines)",11056.0,11056.0,0.00027020678810920056,2.0,2.0,0.0019709093775868184,2,2,0.004605960112385427,2,2,0.0034037918240920387,0,0,0.0
JAMAICA,8506,Cells and batteries; primary,0.0,0.0,0.0,2.0,2.0,0.0019709093775868184,0,0,0.0,0,0,0.0,0,0,0.0
JAMAICA,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless ne",161.68,161.68,3.951432118442072e-06,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
JAMAICA,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",2170.0,2170.0,5.3034436522880364e-05,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
JAMAICA,8703,"Motor cars and other motor vehicles; principally designed for the transport of persons (other than those of heading no. 8702), including station wagons and racing cars",82593.0,82593.0,0.0020185590855918236,23.25,23.25,0.022911821514446765,10,10,0.023029800561927133,11,11,0.01872085503250621,4,4,0.032053850468787566
JAMAICA,8704,Vehicles; for the transport of goods,28491.0,28491.0,0.0006963152677296702,0.0,0.0,0.0,2,2,0.004605960112385427,0,0,0.0,2,2,0.016026925234393783
JAMAICA,8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",4289.0,4289.0,0.00010482244158831053,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
JAMAICA,8714,Vehicles; parts and accessories of heading no. 8711 to 8713,75570.0,75570.0,0.0018469181419511838,5.0,5.0,0.0049272734439670465,3,3,0.00690894016857814,3,3,0.005105687736138058,0,0,0.0
JAMAICA,9018,"Instruments and appliances used in medical, surgical, dental or veterinary sciences, including scintigraphic apparatus, other electro-medical apparatus and sight testing instruments",13603.83,13603.83,0.0003324753265451869,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
JAMAICA,9999,Commodities not specified according to kind,43615.0,43615.0,0.0010659432944448973,5.0,5.0,0.0049272734439670465,4,4,0.009211920224770853,4,4,0.0068075836481840775,0,0,0.0
JAPAN,2106,Food preparations not elsewhere specified or included,280532.04,280532.04,0.006856156068209277,14.0,14.0,0.01379636564310773,2,2,0.004605960112385427,14,14,0.02382654276864427,0,0,0.0
JAPAN,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents",28570.0,28570.0,0.000698246014497093,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
JAPAN,3819,"Hydraulic brake fluids and other prepared liquids for hydraulic transmission, not containing or containing less than 70% by weight of petroleum oils or oils obtained from bituminous minerals",16385.0,16385.0,0.00040044665549649524,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
JAPAN,4011,"New pneumatic tyres, of rubber",364229.0,364229.0,0.008901695751286723,58.25,58.25,0.05740273562221609,12,12,0.02763576067431256,29,29,0.04935498144933456,3,3,0.024040387851590673
JAPAN,6704,"Wigs, false beards, eyebrows and eyelashes, switches and the like, of human or animal hair or of textile materials; articles of human hair, n.e.c. or included",12283.0,12283.0,0.00030019446258550207,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
JAPAN,8412,"Engines and motors; n.e.c. (e.g. reaction engines, hydraulic power engines, pneumatic power engines)",7605.0,7605.0,0.0001858649261550715,3.0,3.0,0.0029563640663802277,3,3,0.00690894016857814,3,3,0.005105687736138058,0,0,0.0
JAPAN,8502,Electric generating sets and rotary converters,68480.0,68480.0,0.0016736397295331093,10.0,10.0,0.009854546887934093,3,3,0.00690894016857814,5,5,0.008509479560230097,0,0,0.0
JAPAN,8506,Cells and batteries; primary,14755.1,14755.1,0.00036061217250633735,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
JAPAN,8702,Vehicles; public transport passenger type,27049.989999999998,27049.989999999998,0.0006610972247002528,12.0,12.0,0.01182545626552091,3,3,0.00690894016857814,6,6,0.010211375472276116,0,0,0.0
JAPAN,8703,"Motor cars and other motor vehicles; principally designed for the transport of persons (other than those of heading no. 8702), including station wagons and racing cars",71740.0,71740.0,0.001753313583479925,19.0,19.0,0.018723639087074775,7,7,0.016120860393348993,10,10,0.017018959120460194,3,3,0.024040387851590673
JAPAN,8704,Vehicles; for the transport of goods,12190.0,12190.0,0.00029792155816309293,4.0,4.0,0.003941818755173637,1,1,0.0023029800561927133,2,2,0.0034037918240920387,0,0,0.0
JAPAN,8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",8490.0,8490.0,0.00020749417791670705,6.0,6.0,0.005912728132760455,1,1,0.0023029800561927133,3,3,0.005105687736138058,0,0,0.0
JAPAN,8711,"Motorcycles (including mopeds) and cycles; fitted with an auxiliary motor, with or without side-cars; side-cars",1274.0,1274.0,3.1136346603755565e-05,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
JAPAN,9999,Commodities not specified according to kind,3610.0,3610.0,8.822779532147378e-05,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
JORDAN,2509,Chalk,137240.0,137240.0,0.003354122612165945,5.0,5.0,0.0049272734439670465,1,1,0.0023029800561927133,5,5,0.008509479560230097,0,0,0.0
JORDAN,8703,"Motor cars and other motor vehicles; principally designed for the transport of persons (other than those of heading no. 8702), including station wagons and racing cars",11800.0,11800.0,0.00028839002348847383,4.0,4.0,0.003941818755173637,1,1,0.0023029800561927133,2,2,0.0034037918240920387,0,0,0.0
KENYA,2905,"Acyclic alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives",2505.9,2505.9,6.124377625930226e-05,2.25,2.25,0.002217273049785171,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
KENYA,3004,"Medicaments; (not goods of heading no. 3002, 3005 or 3006) consisting of mixed or unmixed products for therapeutic or prophylactic use, put up in measured doses (incl. those in the form of transdermal",15087.0,15087.0,0.0003687237529127631,4.0,4.0,0.003941818755173637,1,1,0.0023029800561927133,2,2,0.0034037918240920387,0,0,0.0
KENYA,3006,Pharmaceutical goods,1760.0,1760.0,4.3014105198280844e-05,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
LATVIA,2208,"Ethyl alcohol, undenatured; of an alcoholic strength by volume of less than 80% volume; spirits, liqueurs and other spirituous beverages",12450.0,12450.0,0.0003042759146128389,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
LATVIA,3006,Pharmaceutical goods,890.0,890.0,2.1751450924130655e-05,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
LATVIA,9999,Commodities not specified according to kind,97507.04,97507.04,0.002383055725075556,34.0,34.0,0.03350545941897592,2,2,0.004605960112385427,18,18,0.030634126416828347,0,0,0.0
LEBANON,2009,"Fruit juices (including grape must) and vegetable juices, unfermented, not containing added spirit; whether or not containing added sugar or other sweetening matter",20240.0,20240.0,0.0004946622097802297,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
LEBANON,2201,"Waters, including natural or artificial mineral waters and aerated waters, not containing added sugar or other sweetening matter nor flavoured; ice and snow",18520.0,18520.0,0.0004526256978819098,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
LEBANON,2202,"Waters, including mineral and aerated waters, containing added sugar or sweetening matter, flavoured; other non-alcoholic beverages, not including fruit or vegetable juices of heading no. 2009",18460.0,18460.0,0.0004511593079319684,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
LEBANON,3304,"Cosmetic and toilet preparations; beauty, make-up and skin care preparations (excluding medicaments, including sunscreen or sun tan preparations), manicure or pedicure preparations",33580.0,33580.0,0.0008206895753171994,3.0,3.0,0.0029563640663802277,3,3,0.00690894016857814,3,3,0.005105687736138058,0,0,0.0
LEBANON,9018,"Instruments and appliances used in medical, surgical, dental or veterinary sciences, including scintigraphic apparatus, other electro-medical apparatus and sight testing instruments",3140.0,3140.0,7.674107404693287e-05,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
LEBANON,9999,Commodities not specified according to kind,22060.0,22060.0,0.0005391427049284519,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
MALAYSIA,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,3307863.23,3307863.23,0.08084362327087788,217.0,217.0,0.21384366746816982,51,51,0.11745198286582838,137,137,0.23315973995030465,0,0,0.0
MALAYSIA,1005,Maize (corn),8670.0,8670.0,0.0002118933477665312,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
MALAYSIA,1511,"Palm oil and its fractions; whether or not refined, but not chemically modified",10009193.719999999,10009193.719999999,0.24462301796707497,128.0,128.0,0.12613820016555638,34,34,0.07830132191055225,128,128,0.21784267674189048,9,9,0.07212116355477202
MALAYSIA,1515,"Fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined; but not chemically modified",500912.57999999996,500912.57999999996,0.012242219551853561,20.0,20.0,0.019709093775868186,6,6,0.01381788033715628,20,20,0.03403791824092039,0,0,0.0
MALAYSIA,1516,"Animal or vegetable fats and oils and their fractions; partly or wholly hydrogenated, inter-esterified, re-esterified or elaidinised, whether or not refined, but not further prepared",2270516.0,2270516.0,0.05549103072635218,25.0,25.0,0.024636367219835233,13,13,0.029938740730505273,23,23,0.039143605977058446,3,3,0.024040387851590673
MALAYSIA,1517,"Margarine; edible mixtures or preparations of animal or vegetable fats or oils or of fractions of different fats or oils of this chapter, other than edible fats or oils of heading no. 1516",23618.87,23618.87,0.0005772412266162042,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
